n,M_g_per_mol,weight_fraction,Mn,Mw,PDI
24114,676397.7000000001,0.0002087001596763877,1402187.8329780614,2804347.635020272,1.9999800091434317
24131,676874.55,0.00020877627756413827,1402187.8329780614,2804347.635020272,1.9999800091434317
24147,677323.35,0.00020884784860121668,1402187.8329780614,2804347.635020272,1.9999800091434317
24164,677800.2000000001,0.0002089238192079968,1402187.8329780614,2804347.635020272,1.9999800091434317
24181,678277.05,0.0002089997140056966,1402187.8329780614,2804347.635020272,1.9999800091434317
24198,678753.9,0.00020907553303708891,1402187.8329780614,2804347.635020272,1.9999800091434317
24214,679202.7000000001,0.00020914682295161322,1402187.8329780614,2804347.635020272,1.9999800091434317
24231,679679.55,0.00020922249502924753,1402187.8329780614,2804347.635020272,1.9999800091434317
24248,680156.4,0.00020929809146625036,1402187.8329780614,2804347.635020272,1.9999800091434317
24265,680633.25,0.0002093736123053114,1402187.8329780614,2804347.635020272,1.9999800091434317
24281,681082.05,0.00020944462172196035,1402187.8329780614,2804347.635020272,1.9999800091434317
24298,681558.9,0.00020951999593386465,1402187.8329780614,2804347.635020272,1.9999800091434317
24315,682035.75,0.00020959529467326867,1402187.8329780614,2804347.635020272,1.9999800091434317
24332,682512.6,0.00020967051798278087,1402187.8329780614,2804347.635020272,1.9999800091434317
24348,682961.4,0.00020974124752506525,1402187.8329780614,2804347.635020272,1.9999800091434317
24365,683438.25,0.00020981632453341187,1402187.8329780614,2804347.635020272,1.9999800091434317
24382,683915.1,0.00020989132623707617,1402187.8329780614,2804347.635020272,1.9999800091434317
24399,684391.9500000001,0.00020996625267858556,1402187.8329780614,2804347.635020272,1.9999800091434317
24416,684868.8,0.00021004110390045248,1402187.8329780614,2804347.635020272,1.9999800091434317
24433,685345.65,0.000210115879945167,1402187.8329780614,2804347.635020272,1.9999800091434317
24450,685822.5,0.00021019058085519732,1402187.8329780614,2804347.635020272,1.9999800091434317
24466,686271.3,0.0002102608189969243,1402187.8329780614,2804347.635020272,1.9999800091434317
24483,686748.15,0.0002103353741784372,1402187.8329780614,2804347.635020272,1.9999800091434317
24500,687225.0,0.00021040985435006118,1402187.8329780614,2804347.635020272,1.9999800091434317
24517,687701.85,0.00021048425955418558,1402187.8329780614,2804347.635020272,1.9999800091434317
24534,688178.7000000001,0.00021055858983318093,1402187.8329780614,2804347.635020272,1.9999800091434317
24551,688655.55,0.00021063284522939874,1402187.8329780614,2804347.635020272,1.9999800091434317
24568,689132.4,0.00021070702578516632,1402187.8329780614,2804347.635020272,1.9999800091434317
24585,689609.25,0.00021078113154279405,1402187.8329780614,2804347.635020272,1.9999800091434317
24602,690086.1,0.00021085516254457302,1402187.8329780614,2804347.635020272,1.9999800091434317
24619,690562.9500000001,0.00021092911883277164,1402187.8329780614,2804347.635020272,1.9999800091434317
24636,691039.8,0.00021100300044963856,1402187.8329780614,2804347.635020272,1.9999800091434317
24653,691516.65,0.0002110768074374051,1402187.8329780614,2804347.635020272,1.9999800091434317
24670,691993.5,0.00021115053983827836,1402187.8329780614,2804347.635020272,1.9999800091434317
24687,692470.35,0.00021122419769444833,1402187.8329780614,2804347.635020272,1.9999800091434317
24704,692947.2000000001,0.00021129778104808376,1402187.8329780614,2804347.635020272,1.9999800091434317
24721,693424.05,0.00021137128994133444,1402187.8329780614,2804347.635020272,1.9999800091434317
24738,693900.9,0.0002114447244163269,1402187.8329780614,2804347.635020272,1.9999800091434317
24756,694405.8,0.00021152239749979207,1402187.8329780614,2804347.635020272,1.9999800091434317
24773,694882.65,0.00021159567889329783,1402187.8329780614,2804347.635020272,1.9999800091434317
24790,695359.5,0.00021166888599728848,1402187.8329780614,2804347.635020272,1.9999800091434317
24807,695836.35,0.00021174201885380974,1402187.8329780614,2804347.635020272,1.9999800091434317
24824,696313.2000000001,0.0002118150775048911,1402187.8329780614,2804347.635020272,1.9999800091434317
24841,696790.05,0.00021188806199253952,1402187.8329780614,2804347.635020272,1.9999800091434317
24858,697266.9,0.00021196097235874308,1402187.8329780614,2804347.635020272,1.9999800091434317
24876,697771.8,0.0002120380908268467,1402187.8329780614,2804347.635020272,1.9999800091434317
24893,698248.65,0.00021211084872219794,1402187.8329780614,2804347.635020272,1.9999800091434317
24910,698725.5,0.0002121835326244138,1402187.8329780614,2804347.635020272,1.9999800091434317
24927,699202.35,0.00021225614257539983,1402187.8329780614,2804347.635020272,1.9999800091434317
24944,699679.2000000001,0.0002123286786170436,1402187.8329780614,2804347.635020272,1.9999800091434317
24962,700184.1,0.00021240540097256644,1402187.8329780614,2804347.635020272,1.9999800091434317
24979,700660.9500000001,0.00021247778497972194,1402187.8329780614,2804347.635020272,1.9999800091434317
24996,701137.8,0.00021255009520553526,1402187.8329780614,2804347.635020272,1.9999800091434317
25013,701614.65,0.0002126223316918103,1402187.8329780614,2804347.635020272,1.9999800091434317
25031,702119.55,0.00021269873705605547,1402187.8329780614,2804347.635020272,1.9999800091434317
25048,702596.4,0.00021277082185718963,1402187.8329780614,2804347.635020272,1.9999800091434317
25065,703073.25,0.0002128428330465407,1402187.8329780614,2804347.635020272,1.9999800091434317
25083,703578.15,0.00021291900000027777,1402187.8329780614,2804347.635020272,1.9999800091434317
25100,704055.0,0.00021299085976731876,1402187.8329780614,2804347.635020272,1.9999800091434317
25117,704531.85,0.00021306264605014012,1402187.8329780614,2804347.635020272,1.9999800091434317
25135,705036.75,0.00021313857500652986,1402187.8329780614,2804347.635020272,1.9999800091434317
25152,705513.6,0.0002132102101294875,1402187.8329780614,2804347.635020272,1.9999800091434317
25169,705990.4500000001,0.00021328177189560912,1402187.8329780614,2804347.635020272,1.9999800091434317
25187,706495.35,0.00021335746326721003,1402187.8329780614,2804347.635020272,1.9999800091434317
25204,706972.2000000001,0.00021342887413553288,1402187.8329780614,2804347.635020272,1.9999800091434317
25222,707477.1,0.00021350440582628492,1402187.8329780614,2804347.635020272,1.9999800091434317
25239,707953.9500000001,0.00021357566597298336,1402187.8329780614,2804347.635020272,1.9999800091434317
25256,708430.8,0.0002136468529755522,1402187.8329780614,2804347.635020272,1.9999800091434317
25274,708935.7000000001,0.00021372214777040898,1402187.8329780614,2804347.635020272,1.9999800091434317
25291,709412.55,0.0002137931843127801,1402187.8329780614,2804347.635020272,1.9999800091434317
25309,709917.4500000001,0.0002138683198899062,1402187.8329780614,2804347.635020272,1.9999800091434317
25326,710394.3,0.0002139392061478266,1402187.8329780614,2804347.635020272,1.9999800091434317
25344,710899.2000000001,0.00021401418269321277,1402187.8329780614,2804347.635020272,1.9999800091434317
25361,711376.05,0.00021408491884225398,1402187.8329780614,2804347.635020272,1.9999800091434317
25379,711880.9500000001,0.0002141597365417119,1402187.8329780614,2804347.635020272,1.9999800091434317
25396,712357.8,0.0002142303227572784,1402187.8329780614,2804347.635020272,1.9999800091434317
25414,712862.7000000001,0.000214304981796435,1402187.8329780614,2804347.635020272,1.9999800091434317
25432,713367.6,0.00021437955931108703,1402187.8329780614,2804347.635020272,1.9999800091434317
25449,713844.4500000001,0.00021444991881805776,1402187.8329780614,2804347.635020272,1.9999800091434317
25467,714349.35,0.00021452433795315684,1402187.8329780614,2804347.635020272,1.9999800091434317
25484,714826.2000000001,0.000214594547966902,1402187.8329780614,2804347.635020272,1.9999800091434317
25502,715331.1,0.00021466880890761824,1402187.8329780614,2804347.635020272,1.9999800091434317
25520,715836.0,0.0002147429885632695,1402187.8329780614,2804347.635020272,1.9999800091434317
25537,716312.85,0.0002148129725342613,1402187.8329780614,2804347.635020272,1.9999800091434317
25555,716817.75,0.00021488699427558552,1402187.8329780614,2804347.635020272,1.9999800091434317
25572,717294.6,0.00021495682919251584,1402187.8329780614,2804347.635020272,1.9999800091434317
25590,717799.5,0.00021503069320423027,1402187.8329780614,2804347.635020272,1.9999800091434317
25608,718304.4,0.0002151044761697242,1402187.8329780614,2804347.635020272,1.9999800091434317
25626,718809.3,0.00021517817813778117,1402187.8329780614,2804347.635020272,1.9999800091434317
25643,719286.15,0.00021524771122335225,1402187.8329780614,2804347.635020272,1.9999800091434317
25661,719791.05,0.00021532125583594865,1402187.8329780614,2804347.635020272,1.9999800091434317
25679,720295.9500000001,0.00021539471959460162,1402187.8329780614,2804347.635020272,1.9999800091434317
25696,720772.8,0.0002154640278363176,1402187.8329780614,2804347.635020272,1.9999800091434317
25714,721277.7000000001,0.0002155373345183207,1402187.8329780614,2804347.635020272,1.9999800091434317
25732,721782.6,0.00021561056048966141,1402187.8329780614,2804347.635020272,1.9999800091434317
25750,722287.5,0.00021568370579895668,1402187.8329780614,2804347.635020272,1.9999800091434317
25768,722792.4,0.00021575677049479158,1402187.8329780614,2804347.635020272,1.9999800091434317
25785,723269.25,0.0002158257020645501,1402187.8329780614,2804347.635020272,1.9999800091434317
25803,723774.15,0.0002158986101509938,1402187.8329780614,2804347.635020272,1.9999800091434317
25821,724279.05,0.00021597143776690283,1402187.8329780614,2804347.635020272,1.9999800091434317
25839,724783.9500000001,0.0002160441849607666,1402187.8329780614,2804347.635020272,1.9999800091434317
25857,725288.85,0.00021611685178105845,1402187.8329780614,2804347.635020272,1.9999800091434317
25875,725793.75,0.00021618943827621582,1402187.8329780614,2804347.635020272,1.9999800091434317
25892,726270.6,0.0002162579184766139,1402187.8329780614,2804347.635020272,1.9999800091434317
25910,726775.5,0.00021633034892259864,1402187.8329780614,2804347.635020272,1.9999800091434317
25928,727280.4,0.0002164026991859447,1402187.8329780614,2804347.635020272,1.9999800091434317
25946,727785.3,0.00021647496931500286,1402187.8329780614,2804347.635020272,1.9999800091434317
25964,728290.2000000001,0.00021654715935809043,1402187.8329780614,2804347.635020272,1.9999800091434317
25982,728795.1,0.0002166192693635103,1402187.8329780614,2804347.635020272,1.9999800091434317
26000,729300.0,0.00021669129937953126,1402187.8329780614,2804347.635020272,1.9999800091434317
26018,729804.9,0.0002167632494544049,1402187.8329780614,2804347.635020272,1.9999800091434317
26036,730309.8,0.0002168351196363565,1402187.8329780614,2804347.635020272,1.9999800091434317
26054,730814.7000000001,0.0002169069099735823,1402187.8329780614,2804347.635020272,1.9999800091434317
26072,731319.6,0.00021697862051426263,1402187.8329780614,2804347.635020272,1.9999800091434317
26090,731824.5,0.00021705025130654704,1402187.8329780614,2804347.635020272,1.9999800091434317
26108,732329.4,0.0002171218023985625,1402187.8329780614,2804347.635020272,1.9999800091434317
26126,732834.3,0.00021719327383841144,1402187.8329780614,2804347.635020272,1.9999800091434317
26144,733339.2000000001,0.00021726466567417466,1402187.8329780614,2804347.635020272,1.9999800091434317
26162,733844.1,0.00021733597795390444,1402187.8329780614,2804347.635020272,1.9999800091434317
26180,734349.0,0.0002174072107256317,1402187.8329780614,2804347.635020272,1.9999800091434317
26198,734853.9,0.00021747836403736135,1402187.8329780614,2804347.635020272,1.9999800091434317
26216,735358.8,0.00021754943793707583,1402187.8329780614,2804347.635020272,1.9999800091434317
26235,735891.75,0.00021762437428753245,1402187.8329780614,2804347.635020272,1.9999800091434317
26253,736396.65,0.0002176952851020158,1402187.8329780614,2804347.635020272,1.9999800091434317
26271,736901.55,0.0002177661166509442,1402187.8329780614,2804347.635020272,1.9999800091434317
26289,737406.4500000001,0.00021783686898219982,1402187.8329780614,2804347.635020272,1.9999800091434317
26307,737911.35,0.00021790754214364198,1402187.8329780614,2804347.635020272,1.9999800091434317
26325,738416.25,0.00021797813618310523,1402187.8329780614,2804347.635020272,1.9999800091434317
26343,738921.15,0.00021804865114840132,1402187.8329780614,2804347.635020272,1.9999800091434317
26362,739454.1,0.00021812299787885874,1402187.8329780614,2804347.635020272,1.9999800091434317
26380,739959.0,0.00021819335045285143,1402187.8329780614,2804347.635020272,1.9999800091434317
26398,740463.9,0.00021826362409861386,1402187.8329780614,2804347.635020272,1.9999800091434317
26416,740968.8,0.0002183338188638591,1402187.8329780614,2804347.635020272,1.9999800091434317
26435,741501.75,0.00021840782781535722,1402187.8329780614,2804347.635020272,1.9999800091434317
26453,742006.65,0.00021847786058705292,1402187.8329780614,2804347.635020272,1.9999800091434317
26471,742511.55,0.00021854781462387092,1402187.8329780614,2804347.635020272,1.9999800091434317
26489,743016.4500000001,0.00021861768997342613,1402187.8329780614,2804347.635020272,1.9999800091434317
26508,743549.4,0.00021869136197346555,1402187.8329780614,2804347.635020272,1.9999800091434317
26526,744054.3,0.00021876107572640872,1402187.8329780614,2804347.635020272,1.9999800091434317
26544,744559.2000000001,0.00021883071093742895,1402187.8329780614,2804347.635020272,1.9999800091434317
26563,745092.15,0.00021890412961550086,1402187.8329780614,2804347.635020272,1.9999800091434317
26581,745597.05,0.00021897360352843498,1402187.8329780614,2804347.635020272,1.9999800091434317
26599,746101.9500000001,0.00021904299904456308,1402187.8329780614,2804347.635020272,1.9999800091434317
26618,746634.9,0.00021911616486871218,1402187.8329780614,2804347.635020272,1.9999800091434317
26636,747139.8,0.00021918539938481759,1402187.8329780614,2804347.635020272,1.9999800091434317
26655,747672.75,0.00021925839537021617,1402187.8329780614,2804347.635020272,1.9999800091434317
26673,748177.65,0.00021932746908655558,1402187.8329780614,2804347.635020272,1.9999800091434317
26692,748710.6,0.00021940029544447744,1402187.8329780614,2804347.635020272,1.9999800091434317
26710,749215.5,0.0002194692085611007,1402187.8329780614,2804347.635020272,1.9999800091434317
26728,749720.4,0.0002195380436204028,1402187.8329780614,2804347.635020272,1.9999800091434317
26747,750253.35,0.0002196106182193433,1402187.8329780614,2804347.635020272,1.9999800091434317
26765,750758.25,0.000219679292975915,1402187.8329780614,2804347.635020272,1.9999800091434317
